date,hour,time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipAccumulation
2019-04-11,5,1554976800,Overcast,cloudy,0.0033,0.04,rain,37.1,26.87,33.2,0.86,1011.3,19.25,34.97,83,0.99,0,10.0,305.7,
2019-04-11,6,1554980400,Overcast,cloudy,0.0019,0.05,rain,37.24,26.94,33.36,0.86,1010.7,19.68,32.69,85,0.9,0,10.0,304.5,
2019-04-11,7,1554984000,Mostly Cloudy,partly-cloudy-day,0.0025,0.05,rain,37.34,27.39,33.03,0.84,1010.0,18.48,32.32,78,0.7,0,10.0,302.5,
2019-04-11,8,1554987600,Mostly Cloudy,partly-cloudy-day,0.002,0.04,rain,37.63,27.7,32.45,0.81,1009.6,18.73,33.02,87,0.72,1,10.0,302.8,
2019-04-11,9,1554991200,Overcast,cloudy,0.0012,0.02,rain,38.78,29.08,32.84,0.79,1009.1,19.23,33.08,87,0.91,2,10.0,303.9,
2019-04-11,10,1554994800,Overcast,cloudy,0.0006,0.02,rain,40.55,31.68,33.96,0.77,1008.4,18.03,31.47,90,0.92,3,10.0,305.1,
2019-04-11,11,1554998400,Overcast,cloudy,0.0003,0.01,rain,42.47,34.35,35.4,0.76,1007.2,17.37,27.21,87,0.95,4,10.0,305.9,
2019-04-11,12,1555002000,Overcast,cloudy,0.0,0.0,,45.63,38.7,36.54,0.7,1005.6,16.36,18.2,87,0.97,4,10.0,306.7,
2019-04-11,13,1555005600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,45.54,39.08,38.11,0.75,1004.7,14.45,19.63,76,0.85,5,10.0,303.0,
2019-04-11,14,1555009200,Mostly Cloudy,partly-cloudy-day,0.0011,0.02,rain,48.16,42.51,39.45,0.72,1003.6,14.11,19.87,81,0.81,5,10.0,303.0,
2019-04-11,15,1555012800,Mostly Cloudy,partly-cloudy-day,0.003,0.02,rain,51.84,51.84,40.49,0.65,1002.8,13.97,14.4,90,0.7,4,10.0,303.1,
2019-04-11,16,1555016400,Mostly Cloudy,partly-cloudy-day,0.0041,0.02,rain,53.61,53.61,41.37,0.63,1002.2,12.72,22.23,95,0.66,3,10.0,303.4,
2019-04-11,17,1555020000,Mostly Cloudy,partly-cloudy-day,0.0026,0.02,rain,53.96,53.96,42.14,0.64,1001.5,12.45,13.1,95,0.62,2,10.0,303.7,
2019-04-11,18,1555023600,Partly Cloudy,partly-cloudy-day,0.0017,0.02,rain,53.86,53.86,42.91,0.66,1000.7,12.74,12.74,97,0.55,0,10.0,304.1,
2019-04-11,19,1555027200,Mostly Cloudy,partly-cloudy-day,0.0228,0.09,rain,52.64,52.64,40.62,0.64,1000.6,11.5,11.5,89,0.67,0,10.0,300.1,
2019-04-11,20,1555030800,Mostly Cloudy,partly-cloudy-night,0.0385,0.16,rain,51.93,51.93,41.32,0.67,1000.5,11.93,12.51,97,0.75,0,10.0,299.2,
2019-04-11,21,1555034400,Mostly Cloudy,partly-cloudy-night,0.0204,0.15,rain,52.07,52.07,42.68,0.7,1000.8,13.41,14.93,102,0.81,0,10.0,298.6,
2019-04-11,22,1555038000,Possible Light Rain,rain,0.0268,0.31,rain,51.0,51.0,43.77,0.76,1001.2,11.63,11.95,98,0.94,0,9.699,298.9,
2019-04-11,23,1555041600,Possible Light Rain,rain,0.0395,0.52,rain,49.85,46.85,44.39,0.81,1001.2,7.35,11.76,153,0.86,0,8.015,300.7,
2019-04-12,0,1555045200,Rain,rain,0.1058,0.66,rain,49.73,47.19,44.84,0.83,1000.9,6.32,10.06,219,1.0,0,7.103,303.4,
2019-04-12,1,1555048800,Possible Light Rain,rain,0.0472,0.49,rain,50.69,50.69,45.14,0.81,1000.8,3.97,6.45,193,1.0,0,6.789,302.2,
2019-04-12,2,1555052400,Possible Light Rain,rain,0.0293,0.59,rain,50.38,50.38,44.75,0.81,1001.1,6.94,7.93,205,1.0,0,5.936,305.1,
2019-04-12,3,1555056000,Possible Light Rain,rain,0.0345,0.63,rain,49.15,45.75,44.39,0.84,1001.6,7.94,9.67,191,1.0,0,5.775,309.2,
2019-04-12,4,1555059600,Possible Light Rain,rain,0.0388,0.55,rain,48.6,44.61,43.03,0.81,1002.5,9.13,13.27,206,1.0,0,6.877,315.1,
2019-04-12,5,1555063200,Possible Light Rain,rain,0.0169,0.28,rain,46.07,40.75,41.33,0.83,1002.7,11.15,14.73,228,1.0,0,8.693,323.9,
2019-04-12,6,1555066800,Overcast,cloudy,0.0036,0.12,rain,44.88,40.06,37.2,0.74,1003.1,9.06,15.59,228,1.0,0,10.0,334.6,
2019-04-12,7,1555070400,Mostly Cloudy,partly-cloudy-day,0.0013,0.04,rain,43.33,36.84,33.25,0.67,1003.9,12.57,18.49,227,0.83,0,10.0,327.9,
2019-04-12,8,1555074000,Partly Cloudy,partly-cloudy-day,0.0,0.0,,43.76,36.6,32.04,0.63,1004.6,15.17,19.39,224,0.42,1,10.0,340.1,
2019-04-12,9,1555077600,Clear,clear-day,0.0,0.0,,44.81,37.14,32.22,0.61,1005.3,18.39,30.0,223,0.2,2,10.0,355.2,
2019-04-12,10,1555081200,Clear,clear-day,0.0,0.0,,45.32,37.41,32.76,0.61,1006.0,20.23,24.88,223,0.08,3,10.0,367.2,
2019-04-12,11,1555084800,Clear,clear-day,0.0013,0.06,rain,46.22,38.42,32.77,0.59,1006.4,21.08,24.29,223,0.07,5,10.0,373.4,
2019-04-12,12,1555088400,Clear,clear-day,0.0,0.0,,47.68,40.23,32.52,0.56,1006.1,21.69,33.06,222,0.18,5,10.0,376.6,
2019-04-12,13,1555092000,Clear,clear-day,0.0,0.0,,48.33,41.19,30.97,0.51,1006.9,21.11,27.35,224,0.15,5,10.0,388.0,
2019-04-12,14,1555095600,Clear,clear-day,0.0,0.0,,49.5,42.53,31.32,0.49,1007.8,22.31,33.32,228,0.28,5,10.0,389.9,
2019-04-12,15,1555099200,Partly Cloudy,partly-cloudy-day,0.0011,0.02,rain,49.88,43.08,30.3,0.47,1009.0,21.96,33.84,232,0.4,3,10.0,389.5,
2019-04-12,16,1555102800,Partly Cloudy,partly-cloudy-day,0.0,0.0,,49.38,42.64,29.59,0.46,1009.3,20.81,25.79,235,0.46,2,10.0,388.7,
2019-04-12,17,1555106400,Partly Cloudy,partly-cloudy-day,0.0008,0.01,rain,49.3,42.61,28.92,0.45,1010.6,20.33,33.1,238,0.49,1,10.0,387.9,
2019-04-12,18,1555110000,Partly Cloudy,partly-cloudy-day,0.0004,0.01,rain,48.21,41.42,28.1,0.45,1011.2,19.11,32.02,239,0.49,0,10.0,386.6,
2019-04-12,19,1555113600,Clear,clear-day,0.0,0.0,,47.94,41.83,26.94,0.44,1012.0,15.72,28.51,245,0.25,0,10.0,382.5,
2019-04-12,20,1555117200,Clear,clear-night,0.0006,0.01,rain,45.95,39.7,26.89,0.47,1012.9,14.13,18.66,248,0.13,0,10.0,379.9,
2019-04-12,21,1555120800,Clear,clear-night,0.0,0.0,,45.23,38.95,27.08,0.49,1014.0,13.5,16.99,260,0.08,0,10.0,377.2,
2019-04-12,22,1555124400,Clear,clear-night,0.0,0.0,,43.42,36.93,27.08,0.52,1014.4,12.66,17.03,253,0.04,0,10.0,375.7,
2019-04-12,23,1555128000,Clear,clear-night,0.0011,0.02,rain,42.29,35.53,26.18,0.53,1015.4,12.57,17.02,263,0.03,0,10.0,376.6,
2019-04-13,0,1555131600,Clear,clear-night,0.0,0.0,,41.09,34.07,25.03,0.53,1015.6,12.39,17.89,255,0.03,0,10.0,378.7,
2019-04-13,1,1555135200,Clear,clear-night,0.0,0.0,,39.78,33.09,24.4,0.54,1016.1,10.66,14.33,254,0.1,0,10.0,383.7,
2019-04-13,2,1555138800,Clear,clear-night,0.0015,0.01,rain,38.36,31.51,24.11,0.56,1016.3,10.23,14.97,266,0.26,0,10.0,385.2,
2019-04-13,3,1555142400,Clear,clear-night,0.0,0.0,,38.45,31.25,23.72,0.55,1016.9,11.08,16.01,260,0.24,0,10.0,386.1,
2019-04-13,4,1555146000,Clear,clear-night,0.001,0.01,rain,37.39,29.82,23.84,0.58,1017.5,11.33,14.6,246,0.13,0,10.0,386.9,
2019-04-13,5,1555149600,Clear,clear-night,0.0015,0.01,rain,36.55,28.79,24.04,0.6,1017.9,11.28,15.32,245,0.11,0,10.0,387.9,
2019-04-13,6,1555153200,Clear,clear-night,0.0002,0.01,rain,36.04,28.17,24.32,0.62,1018.4,11.27,14.8,244,0.09,0,10.0,388.8,
2019-04-13,7,1555156800,Clear,clear-day,0.0014,0.01,rain,36.67,29.32,24.8,0.62,1019.0,10.43,13.31,240,0.05,0,10.0,388.1,
2019-04-13,8,1555160400,Clear,clear-day,0.0006,0.01,rain,38.42,31.24,25.44,0.59,1019.8,11.04,14.69,243,0.05,1,10.0,386.1,
2019-04-13,9,1555164000,Clear,clear-day,0.0014,0.01,rain,38.96,31.71,26.16,0.6,1020.2,11.53,15.51,245,0.09,2,10.0,383.1,
2019-04-13,10,1555167600,Clear,clear-day,0.0,0.0,,41.84,35.36,27.22,0.56,1020.4,11.44,14.65,245,0.14,3,10.0,379.0,
2019-04-13,11,1555171200,Clear,clear-day,0.0,0.0,,43.7,37.73,28.52,0.55,1020.1,11.33,14.27,257,0.09,5,10.0,373.1,
2019-04-13,12,1555174800,Clear,clear-day,0.0,0.0,,45.61,41.02,29.11,0.52,1019.6,8.92,14.38,264,0.18,5,10.0,366.2,
2019-04-13,13,1555178400,Clear,clear-day,0.0,0.0,,46.74,41.65,29.74,0.51,1019.5,10.99,17.09,260,0.17,6,10.0,361.5,
2019-04-13,14,1555182000,Clear,clear-day,0.0,0.0,,48.3,43.86,29.78,0.49,1019.5,10.17,12.54,228,0.24,5,10.0,360.2,
2019-04-13,15,1555185600,Clear,clear-day,0.0004,0.02,rain,49.85,46.72,29.61,0.45,1019.2,7.68,11.69,292,0.25,4,10.0,360.9,
2019-04-13,16,1555189200,Clear,clear-day,0.0013,0.03,rain,49.28,46.56,30.21,0.48,1018.8,6.49,9.67,280,0.25,3,10.0,360.6,
2019-04-13,17,1555192800,Clear,clear-day,0.0013,0.02,rain,49.88,47.16,30.35,0.47,1018.4,6.74,8.36,265,0.31,1,10.0,357.9,
2019-04-13,18,1555196400,Partly Cloudy,partly-cloudy-day,0.0,0.0,,47.88,45.45,30.31,0.5,1018.4,5.46,7.96,348,0.43,0,10.0,354.2,
2019-04-13,19,1555200000,Partly Cloudy,partly-cloudy-day,0.0012,0.02,rain,46.92,43.59,29.4,0.5,1018.1,6.77,7.82,16,0.41,0,10.0,351.5,
2019-04-13,20,1555203600,Mostly Cloudy,partly-cloudy-night,0.0015,0.03,rain,44.7,41.22,28.83,0.53,1018.7,6.23,8.48,35,0.64,0,10.0,349.0,
2019-04-13,21,1555207200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,41.96,37.0,28.54,0.59,1019.4,7.96,8.6,43,0.75,0,10.0,346.9,
2019-04-13,22,1555210800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,40.19,34.82,29.75,0.66,1019.7,7.99,9.49,50,0.79,0,10.0,345.2,
2019-04-13,23,1555214400,Mostly Cloudy,partly-cloudy-night,0.0005,0.03,rain,39.77,33.66,29.47,0.66,1019.1,9.32,11.17,52,0.83,0,10.0,344.1,
2019-04-14,0,1555218000,Overcast,cloudy,0.0013,0.04,rain,38.58,31.39,29.37,0.69,1018.2,11.15,14.04,48,0.91,0,10.0,343.4,
2019-04-14,1,1555221600,Overcast,cloudy,0.0,0.0,,39.47,33.45,28.34,0.64,1017.2,8.99,13.53,49,0.99,0,10.0,344.4,
2019-04-14,2,1555225200,Overcast,cloudy,0.0,0.0,,38.66,31.06,28.11,0.66,1016.5,12.25,13.92,50,1.0,0,10.0,345.4,
2019-04-14,3,1555228800,Overcast,cloudy,0.0008,0.02,rain,37.3,28.82,28.33,0.7,1015.4,13.69,14.63,49,1.0,0,10.0,346.9,
2019-04-14,4,1555232400,Overcast,cloudy,0.0034,0.06,rain,37.14,29.18,28.33,0.7,1014.4,12.19,17.76,49,1.0,0,10.0,348.9,
2019-04-14,5,1555236000,Overcast,cloudy,0.0034,0.15,rain,36.37,26.84,29.22,0.75,1013.1,16.08,19.21,62,0.96,0,8.231,351.4,
2019-04-14,6,1555239600,Possible Light Rain,rain,0.0189,0.5,rain,33.91,23.55,30.93,0.89,1011.5,16.45,19.24,57,1.0,0,6.745,354.3,
2019-04-14,7,1555243200,Light Snow,snow,0.0369,0.7,snow,35.01,24.53,31.6,0.87,1008.9,17.85,21.86,55,0.92,0,4.13,351.8,0.1535
2019-04-14,8,1555246800,Light Snow,snow,0.0546,0.79,snow,34.69,24.18,31.89,0.89,1008.5,17.66,21.16,46,0.99,1,3.265,356.5,0.2758
2019-04-14,9,1555250400,Snow,snow,0.114,0.82,snow,33.96,23.13,32.09,0.93,1008.3,18.0,21.47,31,1.0,1,1.884,362.8,0.7215
2019-04-14,10,1555254000,Snow,snow,0.1384,0.82,snow,33.78,22.48,33.05,0.97,1007.6,19.42,22.39,21,1.0,2,3.038,368.3,0.9964
2019-04-14,11,1555257600,Snow,snow,0.1049,0.8,snow,33.6,21.83,33.27,0.99,1006.5,20.97,25.55,14,1.0,3,2.452,372.5,0.8024
2019-04-14,12,1555261200,Snow,snow,0.1081,0.81,snow,32.17,19.65,32.17,1.0,1005.6,22.07,35.07,20,1.0,3,1.507,375.8,0.8959
2019-04-14,13,1555264800,Light Snow,snow,0.0689,0.71,snow,33.29,21.57,31.76,0.94,1004.5,20.39,34.81,19,1.0,3,1.198,364.3,0.5577
2019-04-14,14,1555268400,Light Snow,snow,0.0443,0.69,snow,33.74,21.87,31.83,0.93,1003.9,21.51,27.37,17,1.0,3,1.919,365.8,0.3465
2019-04-14,15,1555272000,Light Snow,snow,0.0326,0.69,snow,34.38,22.59,31.83,0.9,1003.7,21.96,35.65,11,1.0,3,4.723,368.2,0.2389
2019-04-14,16,1555275600,Light Snow,snow,0.0342,0.66,snow,34.32,22.59,31.39,0.89,1003.8,21.66,27.14,5,1.0,2,7.714,370.0,0.2462
2019-04-14,17,1555279200,Possible Light Snow,snow,0.0262,0.65,snow,34.31,22.73,31.17,0.88,1004.5,21.08,25.14,2,1.0,1,7.834,369.6,0.1835
2019-04-14,18,1555282800,Possible Light Snow,snow,0.0211,0.59,snow,34.18,22.94,30.91,0.88,1005.3,19.65,23.37,357,0.93,0,5.26,368.3,0.1454
2019-04-14,19,1555286400,Possible Flurries,snow,0.0145,0.42,snow,33.94,23.66,29.8,0.85,1006.2,16.22,19.94,347,0.99,0,3.813,367.1,0.1018
2019-04-14,20,1555290000,Possible Flurries,snow,0.0138,0.41,snow,33.86,24.84,29.46,0.84,1007.1,12.69,18.27,340,1.0,0,3.062,366.5,0.0963
2019-04-14,21,1555293600,Possible Flurries,snow,0.0106,0.32,snow,33.67,23.7,29.36,0.84,1008.2,15.06,15.82,334,1.0,0,1.758,366.1,0.0748
2019-04-14,22,1555297200,Possible Flurries,snow,0.009,0.28,snow,32.19,21.79,29.7,0.9,1009.3,15.09,17.0,328,0.99,0,7.004,367.8,0.0658
2019-04-14,23,1555300800,Overcast,cloudy,0.0043,0.19,snow,33.79,23.83,29.75,0.85,1009.8,15.16,16.99,327,0.88,0,7.71,373.9,0.0288
2019-04-15,0,1555304400,Overcast,cloudy,0.0031,0.15,snow,33.93,24.24,29.79,0.85,1010.0,14.5,17.22,328,0.98,0,7.225,382.1,0.0198
2019-04-15,1,1555308000,Overcast,cloudy,0.0015,0.07,snow,32.29,22.82,29.72,0.9,1010.5,12.75,17.14,344,0.99,0,7.283,389.9,0.0102
2019-04-15,2,1555311600,Mostly Cloudy,partly-cloudy-night,0.0019,0.07,snow,33.81,25.06,29.15,0.83,1011.2,12.01,15.14,343,0.76,0,10.0,387.9,0.0117
2019-04-15,3,1555315200,Partly Cloudy,partly-cloudy-night,0.0006,0.03,snow,32.74,23.92,28.04,0.83,1012.0,11.52,20.81,314,0.56,0,10.0,382.1,0.0041
2019-04-15,4,1555318800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,31.41,22.56,27.58,0.86,1012.8,10.86,12.27,293,0.37,0,10.0,377.0,
2019-04-15,5,1555322400,Clear,clear-night,0.0,0.0,,31.05,22.35,27.24,0.86,1013.3,10.39,11.57,284,0.23,0,10.0,374.3,
2019-04-15,6,1555326000,Clear,clear-night,0.0019,0.03,snow,30.65,22.11,26.77,0.85,1014.3,9.89,11.76,283,0.11,0,10.0,372.4,0.0172
2019-04-15,7,1555329600,Clear,clear-day,0.0,0.0,,32.78,26.26,28.01,0.82,1015.1,7.25,12.34,279,0.04,0,10.0,366.3,
2019-04-15,8,1555333200,Clear,clear-day,0.0,0.0,,35.29,29.63,29.11,0.78,1016.0,6.73,7.8,327,0.02,1,10.0,365.2,
2019-04-15,9,1555336800,Clear,clear-day,0.0014,0.07,rain,36.89,31.77,30.58,0.78,1017.1,6.41,7.08,237,0.02,2,10.0,365.1,
2019-04-15,10,1555340400,Clear,clear-day,0.0016,0.05,rain,40.04,36.57,33.0,0.76,1017.8,4.94,6.73,267,0.03,3,10.0,365.0,
2019-04-15,11,1555344000,Clear,clear-day,0.0014,0.04,rain,42.77,39.98,34.44,0.72,1018.0,4.65,6.87,264,0.01,5,10.0,365.1,
2019-04-15,12,1555347600,Clear,clear-day,0.0008,0.03,rain,44.31,42.37,34.43,0.68,1017.9,3.91,6.59,248,0.0,6,10.0,365.2,
2019-04-15,13,1555351200,Clear,clear-day,0.0014,0.01,rain,45.2,42.35,33.97,0.65,1018.0,5.34,6.45,240,0.01,6,10.0,372.3,
2019-04-15,14,1555354800,Clear,clear-day,0.0003,0.01,rain,46.57,44.72,33.79,0.61,1018.0,4.24,6.44,245,0.0,6,10.0,369.3,
2019-04-15,15,1555358400,Clear,clear-day,0.0013,0.01,rain,47.6,46.34,33.58,0.58,1017.9,3.7,5.07,218,0.0,5,10.0,364.2,
2019-04-15,16,1555362000,Clear,clear-day,0.0,0.0,,48.24,46.35,33.31,0.56,1018.2,4.69,6.87,206,0.01,3,10.0,359.1,
2019-04-15,17,1555365600,Clear,clear-day,0.0002,0.01,rain,48.36,46.59,33.15,0.55,1017.7,4.54,7.11,193,0.06,2,10.0,354.7,
2019-04-15,18,1555369200,Clear,clear-day,0.0012,0.01,rain,49.27,46.66,33.02,0.53,1016.9,6.26,8.05,176,0.12,0,10.0,350.4,
2019-04-15,19,1555372800,Partly Cloudy,partly-cloudy-day,0.0,0.0,,48.7,46.06,32.26,0.53,1016.2,6.11,8.58,164,0.37,0,10.0,338.6,
2019-04-15,20,1555376400,Partly Cloudy,partly-cloudy-night,0.0014,0.01,rain,48.22,45.26,32.86,0.55,1016.3,6.55,8.7,154,0.37,0,10.0,336.7,
2019-04-15,21,1555380000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,47.65,44.05,33.79,0.58,1017.1,7.66,11.03,166,0.61,0,10.0,336.8,
2019-04-15,22,1555383600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,46.25,42.89,35.5,0.66,1017.5,6.57,11.11,174,0.51,0,10.0,336.9,
2019-04-15,23,1555387200,Partly Cloudy,partly-cloudy-night,0.0016,0.02,rain,45.8,41.26,36.1,0.69,1016.9,8.91,12.06,173,0.57,0,10.0,336.1,
2019-04-16,0,1555390800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,45.74,40.77,36.38,0.7,1015.9,9.97,13.66,174,0.52,0,10.0,335.3,
2019-04-16,1,1555394400,Partly Cloudy,partly-cloudy-night,0.0,0.0,,45.1,40.91,36.49,0.72,1015.3,7.76,13.38,169,0.47,0,10.0,334.8,
2019-04-16,2,1555398000,Partly Cloudy,partly-cloudy-night,0.0,0.0,,45.92,41.64,36.8,0.7,1014.7,8.35,14.1,176,0.59,0,10.0,334.7,
2019-04-16,3,1555401600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,46.06,40.7,37.26,0.71,1014.6,11.27,16.35,178,0.79,0,10.0,334.8,
2019-04-16,4,1555405200,Mostly Cloudy,partly-cloudy-night,0.0008,0.01,rain,46.21,40.72,38.21,0.74,1014.4,11.77,16.55,184,0.81,0,10.0,334.5,
2019-04-16,5,1555408800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,46.31,41.93,39.33,0.77,1014.1,8.79,16.06,192,0.78,0,10.0,333.7,
2019-04-16,6,1555412400,Mostly Cloudy,partly-cloudy-night,0.002,0.03,rain,46.25,41.6,40.0,0.79,1013.7,9.44,12.95,188,0.6,0,10.0,332.7,
2019-04-16,7,1555416000,Partly Cloudy,partly-cloudy-day,0.0004,0.02,rain,46.88,42.68,40.38,0.78,1013.2,8.66,14.35,187,0.57,0,10.0,330.2,
2019-04-16,8,1555419600,Mostly Cloudy,partly-cloudy-day,0.0003,0.02,rain,48.23,44.74,41.84,0.78,1013.4,7.69,12.68,183,0.63,1,10.0,328.4,
2019-04-16,9,1555423200,Partly Cloudy,partly-cloudy-day,0.0,0.0,,50.97,50.97,43.19,0.75,1013.8,7.85,11.93,195,0.4,2,10.0,326.5,
2019-04-16,10,1555426800,Clear,clear-day,0.0,0.0,,54.79,54.79,45.99,0.72,1014.0,7.95,11.25,203,0.26,4,10.0,324.6,
2019-04-16,11,1555430400,Clear,clear-day,0.0,0.0,,57.99,57.99,47.91,0.69,1013.4,7.34,10.54,210,0.24,5,10.0,322.9,
2019-04-16,12,1555434000,Clear,clear-day,0.0,0.0,,58.09,58.09,49.16,0.72,1012.5,5.97,9.37,217,0.23,6,10.0,321.2,
2019-04-16,13,1555437600,Clear,clear-day,0.0,0.0,,64.89,64.89,50.62,0.6,1011.8,5.3,6.54,240,0.16,7,10.0,329.0,
2019-04-16,14,1555441200,Clear,clear-day,0.0019,0.01,rain,63.34,63.34,51.01,0.64,1011.6,3.79,6.38,189,0.18,6,10.0,329.0,
2019-04-16,15,1555444800,Clear,clear-day,0.0,0.0,,63.82,63.82,50.55,0.62,1012.1,4.27,6.89,136,0.21,5,10.0,328.2,
2019-04-16,16,1555448400,Clear,clear-day,0.0015,0.01,rain,63.56,63.56,48.7,0.58,1012.2,6.17,9.18,68,0.26,3,10.0,326.5,
2019-04-16,17,1555452000,Partly Cloudy,partly-cloudy-day,0.0,0.0,,58.6,58.6,46.65,0.64,1012.6,7.88,12.33,41,0.49,2,10.0,323.5,
2019-04-16,18,1555455600,Mostly Cloudy,partly-cloudy-day,0.0004,0.01,rain,53.85,53.85,43.2,0.67,1013.1,9.61,12.04,19,0.71,1,10.0,319.6,
2019-04-16,19,1555459200,Mostly Cloudy,partly-cloudy-day,0.0006,0.01,rain,49.77,45.18,40.07,0.69,1013.6,11.82,17.22,29,0.71,0,10.0,317.9,
2019-04-16,20,1555462800,Mostly Cloudy,partly-cloudy-night,0.0004,0.01,rain,46.36,41.18,39.2,0.76,1014.5,10.99,11.46,24,0.8,0,10.0,318.0,
2019-04-16,21,1555466400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,45.37,40.83,39.09,0.79,1015.2,8.67,9.83,29,0.79,0,10.0,319.4,
2019-04-16,22,1555470000,Partly Cloudy,partly-cloudy-night,0.0,0.0,,45.04,41.02,39.19,0.8,1015.4,7.37,8.25,18,0.56,0,10.0,320.2,
2019-04-16,23,1555473600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,43.86,39.58,39.3,0.84,1015.2,7.39,8.01,10,0.49,0,10.0,319.8,
2019-04-17,0,1555477200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,43.5,39.36,39.1,0.84,1015.2,6.99,9.8,29,0.44,0,10.0,318.7,
2019-04-17,1,1555480800,Clear,clear-night,0.0,0.0,,43.43,39.76,39.11,0.85,1014.9,6.14,7.93,30,0.26,0,10.0,317.8,
2019-04-17,2,1555484400,Clear,clear-night,0.0,0.0,,43.33,38.87,39.66,0.87,1014.8,7.55,8.14,38,0.27,0,10.0,316.4,
2019-04-17,3,1555488000,Partly Cloudy,partly-cloudy-night,0.0,0.0,,44.07,39.57,40.53,0.87,1014.8,7.93,7.93,47,0.35,0,10.0,314.7,
2019-04-17,4,1555491600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,44.62,40.09,41.0,0.87,1014.7,8.26,12.98,57,0.43,0,10.0,313.2,
2019-04-17,5,1555495200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,44.04,39.49,41.41,0.9,1014.5,8.04,8.41,42,0.57,0,10.0,312.2,
2019-04-17,6,1555498800,Mostly Cloudy,partly-cloudy-night,0.0002,0.02,rain,44.25,39.68,41.81,0.91,1014.3,8.18,8.18,63,0.82,0,10.0,311.4,
2019-04-17,7,1555502400,Overcast,cloudy,0.0019,0.06,rain,44.79,41.2,42.19,0.91,1014.0,6.46,6.46,66,0.98,0,10.0,314.6,
2019-04-17,8,1555506000,Overcast,cloudy,0.0003,0.02,rain,45.42,42.06,42.62,0.9,1013.5,6.26,6.26,83,0.98,1,10.0,313.7,
2019-04-17,9,1555509600,Overcast,cloudy,0.0018,0.03,rain,47.93,45.3,43.76,0.85,1013.0,5.83,5.83,72,0.99,2,10.0,312.3,
2019-04-17,10,1555513200,Overcast,cloudy,0.0011,0.02,rain,50.73,50.73,46.06,0.84,1012.4,5.08,9.81,88,1.0,3,10.0,311.2,
2019-04-17,11,1555516800,Overcast,cloudy,0.0013,0.02,rain,53.49,53.49,47.5,0.8,1011.4,6.71,7.73,106,0.96,4,10.0,311.0,
2019-04-17,12,1555520400,Mostly Cloudy,partly-cloudy-day,0.0013,0.02,rain,57.23,57.23,48.73,0.73,1010.4,7.84,13.5,125,0.64,5,10.0,311.2,
2019-04-17,13,1555524000,Partly Cloudy,partly-cloudy-day,0.0021,0.03,rain,59.86,59.86,51.04,0.73,1009.2,7.9,13.87,148,0.41,6,10.0,321.1,
2019-04-17,14,1555527600,Partly Cloudy,partly-cloudy-day,0.0047,0.06,rain,62.54,62.54,51.72,0.68,1008.0,7.73,16.01,145,0.48,5,10.0,322.4,
2019-04-17,15,1555531200,Clear,clear-day,0.0052,0.07,rain,64.77,64.77,52.0,0.63,1006.5,8.41,14.28,144,0.31,5,10.0,322.8,
2019-04-17,16,1555534800,Clear,clear-day,0.0051,0.11,rain,68.09,68.09,52.2,0.57,1005.3,10.47,17.53,149,0.3,3,10.0,323.1,
2019-04-17,17,1555538400,Partly Cloudy,partly-cloudy-day,0.0037,0.06,rain,69.08,69.08,52.2,0.55,1004.5,13.37,18.15,164,0.35,2,10.0,323.5,
2019-04-17,18,1555542000,Partly Cloudy,partly-cloudy-day,0.0006,0.03,rain,69.12,69.12,51.32,0.53,1003.8,14.04,26.97,173,0.43,1,10.0,323.8,
2019-04-17,19,1555545600,Mostly Cloudy,partly-cloudy-day,0.0006,0.01,rain,69.01,69.01,49.44,0.5,1002.7,12.62,26.39,178,0.65,0,10.0,327.9,
2019-04-17,20,1555549200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,68.4,68.4,49.58,0.51,1002.5,13.1,26.2,180,0.59,0,10.0,327.6,
2019-04-17,21,1555552800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,66.66,66.66,50.04,0.55,1002.7,15.1,28.62,187,0.46,0,10.0,326.5,
2019-04-17,22,1555556400,Partly Cloudy,partly-cloudy-night,0.0009,0.02,rain,65.06,65.06,50.89,0.6,1002.8,16.15,23.5,198,0.38,0,10.0,325.3,
2019-04-17,23,1555560000,Partly Cloudy,partly-cloudy-night,0.0,0.0,,64.05,64.05,51.4,0.63,1002.7,16.5,33.49,203,0.58,0,10.0,324.4,
